RUMSEY~8~1~377167~90143301
RUMSEY~8~1~377164~90143298
RUMSEY~8~1~380711~90146356
RUMSEY~8~1~377167~90143301
RUMSEY~8~1~374111~90140704
RUMSEY~8~1~373525~90140261
RUMSEY~8~1~372889~90139686
RUMSEY~8~1~372554~90139392
RUMSEY~8~1~372555~90139394
RUMSEY~8~1~372304~90139142
RUMSEY~8~1~371181~90138395
RUMSEY~8~1~371183~90138394
RUMSEY~8~1~370248~90137614
RUMSEY~8~1~369530~90136869
RUMSEY~8~1~368698~90136040
RUMSEY~8~1~367182~90134433
RUMSEY~8~1~363967~90131003
RUMSEY~8~1~363946~90131489
RUMSEY~8~1~363067~90130527
RUMSEY~8~1~363069~90130531
RUMSEY~8~1~363071~90130536
RUMSEY~8~1~363072~90130538
RUMSEY~8~1~358152~90125077
RUMSEY~8~1~356427~90123339
RUMSEY~8~1~356411~90123323
RUMSEY~8~1~352889~90120110
RUMSEY~8~1~352892~90120115
RUMSEY~8~1~350939~90118477
RUMSEY~8~1~350363~90117809
RUMSEY~8~1~350368~90117804
RUMSEY~8~1~310821~90080260
RUMSEY~8~1~347179~90114647
RUMSEY~8~1~347880~90115558
RUMSEY~8~1~233531~5509640
RUMSEY~8~1~342497~90110633
RUMSEY~8~1~346832~90114318
RUMSEY~8~1~346837~90114298
RUMSEY~8~1~346007~90113497
RUMSEY~8~1~346022~90113456
RUMSEY~8~1~345655~90113121
RUMSEY~8~1~342781~90127935
RUMSEY~8~1~341673~90109766
RUMSEY~8~1~341675~90109764
RUMSEY~8~1~24844~960052
RUMSEY~8~1~341687~90109752
RUMSEY~8~1~341686~90109753
RUMSEY~8~1~341688~90109751
RUMSEY~8~1~341129~90109247
RUMSEY~8~1~334787~90102745
RUMSEY~8~1~335505~90103346
RUMSEY~8~1~336166~90103949
RUMSEY~8~1~337962~90105928
RUMSEY~8~1~339483~90107616
RUMSEY~8~1~340458~90108629
RUMSEY~8~1~340456~90108620
RUMSEY~8~1~340601~90108852
RUMSEY~8~1~333931~90102129
RUMSEY~8~1~333932~90102133
RUMSEY~8~1~332252~90100651
RUMSEY~8~1~332258~90100657
RUMSEY~8~1~328804~90097294
RUMSEY~8~1~328292~90096774
RUMSEY~8~1~328278~90096758
RUMSEY~8~1~325727~90094620
RUMSEY~8~1~325150~90094102
RUMSEY~8~1~325153~90094106
RUMSEY~8~1~323742~90092944
RUMSEY~8~1~323532~90092731
RUMSEY~8~1~323507~90092709
RUMSEY~8~1~323475~90092674
RUMSEY~8~1~323474~90092673
RUMSEY~8~1~318985~90087926
RUMSEY~8~1~317271~90086755
RUMSEY~8~1~311583~90081079
RUMSEY~8~1~315549~90084388
RUMSEY~8~1~311291~90080929
RUMSEY~8~1~303803~90074509
RUMSEY~8~1~281781~90054768
RUMSEY~8~1~264682~5524965
RUMSEY~8~1~253999~5519102
RUMSEY~8~1~260933~5523101
RUMSEY~8~1~250570~5517124
RUMSEY~8~1~252144~5517697
RUMSEY~8~1~528~60069
RUMSEY~8~1~35592~1200251
RUMSEY~8~1~282838~90054345
RUMSEY~8~1~279593~90052580
RUMSEY~8~1~300497~90071708
RUMSEY~8~1~300494~90071020
RUMSEY~8~1~300493~90071021
RUMSEY~8~1~300491~90071709
RUMSEY~8~1~300488~90071760
RUMSEY~8~1~330785~90099323
RUMSEY~8~1~355740~90122799
RUMSEY~8~1~382463~90148394
RUMSEY~8~1~382307~90148223
RUMSEY~8~1~375577~90141888
RUMSEY~8~1~364820~90132423
RUMSEY~8~1~363937~90131479
RUMSEY~8~1~33877~1170029
RUMSEY~8~1~208855~5003481
RUMSEY~8~1~209192~5004019
RUMSEY~8~1~252105~5517676
RUMSEY~8~1~37178~1210155
RUMSEY~8~1~219500~5504643
RUMSEY~8~1~34458~1180070
RUMSEY~8~1~31325~1150578
RUMSEY~8~1~3813~360019
RUMSEY~8~1~314706~90083574
RUMSEY~8~1~282857~90054363
RUMSEY~8~1~279832~90053106
RUMSEY~8~1~292733~90063976
RUMSEY~8~1~285382~90058055
RUMSEY~8~1~284015~90056294
RUMSEY~8~1~350145~90117532
RUMSEY~8~1~333349~90101506
RUMSEY~8~1~345520~90112974
RUMSEY~8~1~347886~90115563
RUMSEY~8~1~358099~90124999
RUMSEY~8~1~333695~90101822
RUMSEY~8~1~241904~5512796
RUMSEY~8~1~328811~90097301
RUMSEY~8~1~358033~90124933
RUMSEY~8~1~358096~90124996
RUMSEY~8~1~345520~90112974
RUMSEY~8~1~33576~1171130
RUMSEY~8~1~377219~90143341
RUMSEY~8~1~377216~90143335
RUMSEY~8~1~374644~90141141
RUMSEY~8~1~374131~90140721
RUMSEY~8~1~363583~90131023
